CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
11 27  1000110000000070,147,11 27  1147,000000053118,1
11 27  1000110000000070,149,11 27  1149,000000053119,1
11 27  1000110000000070,150,11 27  1150,000000053120,1
11 27  1000110000000070,152,11 27  1152,000000053121,1
11 27  1000110000000070,156,11 27  1156,000000053122,1
11 27  1000110000000070,157,11 27  1157,000000053123,1
11 27  1000110000000070,195,11 27  1195,000000053124,1
11 27  1000110000000070,197,11 27  1197,000000053125,1
11 27  1000110000000070,198,11 27  1198,000000053126,1
11 27  1000110000000070,200,11 27  1200,000000053127,1
11 27  1000110000000070,202,11 27  1202,000000053128,1
11 27  1000110000000070,203,11 27  1203,000000053129,1
11 27  1000110000000070,225,11 27  1225,000000053130,1
11 27  1000110000000070,228,11 27  1228,000000053131,1
11 27  1000110000000070,240,11 27  1240,000000053132,1
11 27  1000110000000070,241,11 27  1241,000000053133,1
11 27  1000110000000070,246,11 27  1246,000000053134,1
11 27  1000110000000070,250,11 27  1250,000000053135,1
11 27  1000110000000070,255,11 27  1255,000000053136,1
11 27  1000110000000070,265,11 27  1265,000000053137,1
11 27  1000110000000070,267,11 27  1267,000000053138,1
11 27  1000110000000070,268,11 27  1268,000000053139,1
11 27  1000110000000070,277,11 27  1277,000000053140,1
11 27  1000110000000070,278,11 27  1278,000000053141,1
11 78  1000500000000169,26,11 78  126,000000053237,1
11 78  1000500000000169,96,11 78  196,000000053238,1
11 78  1000500000000169,100,11 78  1100,000000053239,1
11 78  1000500000000169,131,11 78  1131,000000053240,1
11 78  1000500000000169,140,11 78  1140,000000053241,1
11 78  1000500000000169,154,11 78  1154,000000053242,1
11 78  1000500000000169,197,11 78  1197,000000053243,1
11 78  1000500000000169,237,11 78  1237,000000053244,1
11 78  1000500000000169,240,11 78  1240,000000053245,1
11 78  1000500000000169,290,11 78  1290,000000053246,1
11 78  1000500000000169,311,11 78  1311,000000053247,1
11 78  1000500000000169,318,11 78  1318,000000053248,1
11 78  1000500000000169,337,11 78  1337,000000053249,1
11 78  1000500000000169,338,11 78  1338,000000053250,1
11 78  1000500000000169,352,11 78  1352,000000053251,1
11 78  1000500000000169,366,11 78  1366,000000053252,1
11 78  1000500000000169,367,11 78  1367,000000053253,1
11 78  1000500000000169,368,11 78  1368,000000053254,1
11 78  1000500000000169,374,11 78  1374,000000053255,1
11 78  1000500000000169,384,11 78  1384,000000053256,1
11 78  1000500000000169,410,11 78  1410,000000053257,1
11 78  1000500000000169,411,11 78  1411,000000053258,1
11 78  1000500000000169,427,11 78  1427,000000053259,1
11 78  1000500000000169,437,11 78  1437,000000053260,1
11 78  1000500000000169,452,11 78  1452,000000053261,1
11 78  1000500000000169,457,11 78  1457,000000053262,1
11 78  1000500000000169,518,11 78  1518,000000053263,1
11 78  1000500000000169,560,11 78  1560,000000053264,1
11 78  1000500000000169,607,11 78  1607,000000053265,1
11 78  1000500000000169,619,11 78  1619,000000053266,1
11 78  1000500000000169,625,11 78  1625,000000053267,1
11 78  1000500000000169,629,11 78  1629,000000053268,1
11 78  1000500000000169,630,11 78  1630,000000053269,1
11 78  1000500000000169,631,11 78  1631,000000053270,1
11 78  1000500000000169,638,11 78  1638,000000053271,1
11 13  1000370000000056,19,11 13  119,000000053285,1
11 13  1000370000000056,25,11 13  125,000000053286,1
11 13  1000370000000056,29,11 13  129,000000053287,1
11 13  1000370000000056,34,11 13  134,000000053288,1
11 13  1000370000000056,42,11 13  142,000000053289,1
11 13  1000370000000056,45,11 13  145,000000053290,1
11 13  1000370000000056,49,11 13  149,000000053291,1
11 13  1000370000000056,50,11 13  150,000000053292,1
11 13  1000370000000056,55,11 13  155,000000053293,1
11 13  1000370000000056,57,11 13  157,000000053294,1
11 13  1000370000000056,62,11 13  162,000000053295,1
11 13  1000370000000056,63,11 13  163,000000053296,1
11 13  1000370000000056,64,11 13  164,000000053297,1
11 13  1000370000000056,66,11 13  166,000000053298,1
11 13  1000370000000056,67,11 13  167,000000053299,1
11 13  1000370000000056,69,11 13  169,000000053300,1
11 13  1000370000000056,87,11 13  187,000000053301,1
11 13  1000370000000056,89,11 13  189,000000053302,1
11 13  1000370000000056,92,11 13  192,000000053303,1
11 13  1000370000000056,98,11 13  198,000000053304,1
11 13  1000370000000056,102,11 13  1102,000000053305,1
11 13  1000370000000056,103,11 13  1103,000000053306,1
11 13  1000370000000056,104,11 13  1104,000000053307,1
11 13  1000370000000056,106,11 13  1106,000000053308,1
11 13  1000370000000056,107,11 13  1107,000000053309,1
11 13  1000370000000056,120,11 13  1120,000000053310,1
11 13  1000370000000056,135,11 13  1135,000000053311,1
11 13  1000370000000056,161,11 13  1161,000000053312,1
11 13  1000370000000056,169,11 13  1169,000000053313,1
11 77  1000370000000054,1,11 77  11,000000053322,1
11 77  1000370000000054,3,11 77  13,000000053323,1
11 77  1000370000000054,4,11 77  14,000000053324,1
11 77  1000370000000054,8,11 77  18,000000053325,1
11 77  1000370000000054,24,11 77  124,000000053326,1
11 77  1000370000000054,26,11 77  126,000000053327,1
11 77  1000370000000054,41,11 77  141,000000053328,1
11 77  1000370000000054,43,11 77  143,000000053329,1
11 77  1000370000000054,51,11 77  151,000000053330,1
11 77  1000370000000054,56,11 77  156,000000053331,1
11 77  1000370000000054,70,11 77  170,000000053332,1
11 77  1000370000000054,108,11 77  1108,000000053333,1
11 77  1000370000000054,109,11 77  1109,000000053334,1
11 77  1000370000000054,110,11 77  1110,000000053335,1
11 77  1000370000000054,115,11 77  1115,000000053336,1
11 77  1000370000000054,139,11 77  1139,000000053337,1
11 77  1000370000000054,142,11 77  1142,000000053338,1
11 77  1000370000000054,146,11 77  1146,000000053339,1
11 77  1000370000000054,154,11 77  1154,000000053340,1
11 77  1000370000000054,159,11 77  1159,000000053341,1
11 77  1000370000000054,161,11 77  1161,000000053342,1
11 71  1000050000000045,4,11 71  14,000000053349,1
11 71  1000050000000045,8,11 71  18,000000053350,1
11 71  1000050000000045,18,11 71  118,000000053351,1
11 71  1000050000000045,27,11 71  127,000000053352,1
11 71  1000050000000045,43,11 71  143,000000053353,1
11 71  1000050000000045,51,11 71  151,000000053354,1
11 71  1000050000000045,66,11 71  166,000000053355,1
11 71  1000050000000045,71,11 71  171,000000053356,1
11 71  1000050000000045,99,11 71  199,000000053357,1
11 71  1000050000000045,100,11 71  1100,000000053358,1
11 71  1000050000000045,102,11 71  1102,000000053359,1
11 71  1000050000000045,107,11 71  1107,000000053360,1
11 71  1000050000000045,109,11 71  1109,000000053361,1
11 71  1000050000000045,110,11 71  1110,000000053362,1
11 71  1000050000000045,113,11 71  1113,000000053363,1
11 71  1000050000000045,131,11 71  1131,000000053364,1
11 71  1000050000000045,153,11 71  1153,000000053365,1
11 71  1000050000000045,154,11 71  1154,000000053366,1
11 71  1000050000000045,158,11 71  1158,000000053367,1
11 71  1000050000000045,159,11 71  1159,000000053368,1
11 71  1000050000000045,173,11 71  1173,000000053369,1
11 71  1000050000000045,175,11 71  1175,000000053370,1
11 34  1000370000000205,28,11 34  128,000000053431,1
11 34  1000370000000205,32,11 34  132,000000053432,1
11 34  1000370000000205,33,11 34  133,000000053433,1
11 34  1000370000000205,35,11 34  135,000000053434,1
11 34  1000370000000205,36,11 34  136,000000053435,1
11 34  1000370000000205,41,11 34  141,000000053436,1
11 34  1000370000000205,48,11 34  148,000000053437,1
11 34  1000370000000205,50,11 34  150,000000053438,1
11 34  1000370000000205,51,11 34  151,000000053439,1
11 34  1000370000000205,53,11 34  153,000000053440,1
11 34  1000370000000205,78,11 34  178,000000053441,1
11 34  1000370000000205,80,11 34  180,000000053442,1
11 34  1000370000000205,100,11 34  1100,000000053443,1
11 34  1000370000000205,101,11 34  1101,000000053444,1
11 34  1000370000000205,102,11 34  1102,000000053445,1
11 34  1000370000000205,113,11 34  1113,000000053446,1
11 34  1000370000000205,114,11 34  1114,000000053447,1
11 34  1000370000000205,127,11 34  1127,000000053448,1
11 34  1000370000000205,159,11 34  1159,000000053449,1
11 34  1000370000000205,168,11 34  1168,000000053450,1
11 34  1000370000000205,173,11 34  1173,000000053451,1
11 34  1000370000000205,186,11 34  1186,000000053452,1
11 34  1000370000000205,202,11 34  1202,000000053453,1
11 34  1000370000000205,203,11 34  1203,000000053454,1
11 34  1000370000000205,209,11 34  1209,000000053455,1
11 34  1000370000000205,212,11 34  1212,000000053456,1
11 34  1000370000000205,218,11 34  1218,000000053457,1
11 34  1000370000000205,229,11 34  1229,000000053458,1
11 34  1000370000000205,233,11 34  1233,000000053459,1
11 34  1000370000000205,234,11 34  1234,000000053460,1
11 34  1000370000000205,247,11 34  1247,000000053461,1
11 34  1000370000000205,249,11 34  1249,000000053462,1
11 34  1000370000000205,258,11 34  1258,000000053463,1
11 34  1000370000000205,268,11 34  1268,000000053464,1
11 34  1000370000000205,272,11 34  1272,000000053465,1
11 34  1000370000000205,273,11 34  1273,000000053466,1
11 34  1000370000000205,275,11 34  1275,000000053467,1
11 34  1000370000000205,287,11 34  1287,000000053468,1
11 34  1000370000000205,289,11 34  1289,000000053469,1
11 34  1000370000000205,295,11 34  1295,000000053470,1
11 34  1000370000000205,299,11 34  1299,000000053471,1
11 34  1000370000000205,304,11 34  1304,000000053472,1
11 34  1000370000000205,309,11 34  1309,000000053473,1
11 34  1000370000000205,313,11 34  1313,000000053474,1
11 34  1000370000000205,316,11 34  1316,000000053475,1
11 34  1000370000000205,346,11 34  1346,000000053476,1
11 34  1000370000000205,351,11 34  1351,000000053477,1
11 34  1000370000000205,356,11 34  1356,000000053478,1
11 34  1000370000000205,371,11 34  1371,000000053479,1
11 34  1000370000000205,379,11 34  1379,000000053480,1
11 34  1000370000000205,381,11 34  1381,000000053481,1
11 34  1000370000000205,382,11 34  1382,000000053482,1
11 34  1000370000000205,391,11 34  1391,000000053483,1
11 34  1000370000000205,394,11 34  1394,000000053484,1
11 34  1000370000000205,398,11 34  1398,000000053485,1
11 34  1000370000000205,404,11 34  1404,000000053486,1
11 34  1000370000000205,405,11 34  1405,000000053487,1
11 34  1000370000000205,411,11 34  1411,000000053488,1
11 34  1000370000000205,415,11 34  1415,000000053489,1
11 34  1000370000000205,416,11 34  1416,000000053490,1
11 34  1000370000000205,417,11 34  1417,000000053491,1
11 34  1000370000000205,418,11 34  1418,000000053492,1
11 34  1000370000000205,421,11 34  1421,000000053493,1
11 34  1000370000000205,422,11 34  1422,000000053494,1
11 34  1000370000000205,425,11 34  1425,000000053495,1
11 34  1000370000000205,426,11 34  1426,000000053496,1
11 34  1000370000000205,427,11 34  1427,000000053497,1
11 34  1000370000000205,435,11 34  1435,000000053498,1
11 34  1000370000000205,436,11 34  1436,000000053499,1
11 34  1000370000000205,437,11 34  1437,000000053500,1
11 34  1000370000000205,439,11 34  1439,000000053501,1
11 34  1000370000000205,440,11 34  1440,000000053502,1
11 34  1000370000000205,452,11 34  1452,000000053503,1
11 34  1000370000000205,458,11 34  1458,000000053504,1
11 34  1000370000000205,462,11 34  1462,000000053505,1
11 34  1000370000000205,464,11 34  1464,000000053506,1
11 34  1000370000000205,473,11 34  1473,000000053507,1
11 34  1000370000000205,481,11 34  1481,000000053508,1
11 34  1000370000000205,491,11 34  1491,000000053509,1
11 34  1000370000000205,492,11 34  1492,000000053510,1
11 34  1000370000000205,497,11 34  1497,000000053511,1
11 34  1000370000000205,498,11 34  1498,000000053512,1
11 34  1000370000000205,516,11 34  1516,000000053513,1
11 34  1000370000000205,524,11 34  1524,000000053514,1
11 34  1000370000000205,539,11 34  1539,000000053515,1
11 34  1000370000000205,542,11 34  1542,000000053516,1
11 34  1000370000000205,552,11 34  1552,000000053517,1
11 34  1000370000000205,574,11 34  1574,000000053518,1
11 34  1000370000000205,585,11 34  1585,000000053519,1
11 34  1000370000000205,592,11 34  1592,000000053520,1
11 34  1000370000000205,593,11 34  1593,000000053521,1
11 34  1000370000000205,599,11 34  1599,000000053522,1
11 34  1000370000000205,604,11 34  1604,000000053523,1
11 34  1000370000000205,611,11 34  1611,000000053524,1
11 34  1000370000000205,613,11 34  1613,000000053525,1
11 34  1000370000000205,646,11 34  1646,000000053526,1
11 34  1000370000000205,666,11 34  1666,000000053527,1
11 34  1000370000000205,674,11 34  1674,000000053528,1
11 34  1000370000000205,675,11 34  1675,000000053529,1
11 34  1000370000000205,687,11 34  1687,000000053530,1
11 34  1000370000000205,691,11 34  1691,000000053531,1
11 34  1000370000000205,698,11 34  1698,000000053532,1
11 34  1000370000000205,699,11 34  1699,000000053533,1
11 34  1000370000000205,700,11 34  1700,000000053534,1
11 34  1000370000000205,705,11 34  1705,000000053535,1
11 34  1000370000000205,707,11 34  1707,000000053536,1
11 34  1000370000000205,708,11 34  1708,000000053537,1
11 34  1000370000000205,709,11 34  1709,000000053538,1
11 34  1000370000000205,710,11 34  1710,000000053539,1
11 34  1000370000000205,722,11 34  1722,000000053540,1
11 38  1000370000000014,23,11 38  123,000000053547,1
11 38  1000370000000014,26,11 38  126,000000053548,1
11 38  1000370000000014,27,11 38  127,000000053549,1
11 38  1000370000000014,245,11 38  1245,000000053550,1
11 38  1000370000000014,249,11 38  1249,000000053551,1
11 21  1000110000000022,172,11 21  1172,000000053554,1
11 21  1000110000000022,176,11 21  1176,000000053555,1
11 21  1000110000000022,223,11 21  1223,000000053556,1
11 40  1000370000000013,108,11 40  1108,000000053561,1
11 62  1000500000000031,336,11 62  1336,000000053569,1
11 62  1000500000000031,337,11 62  1337,000000053570,1
11 62  1000500000000031,343,11 62  1343,000000053571,1
11 62  1000500000000031,354,11 62  1354,000000053572,1
11 62  1000500000000031,357,11 62  1357,000000053573,1
11 62  1000500000000031,358,11 62  1358,000000053574,1
11 79  1000500000000037,108,11 79  1108,000000053587,1
11 79  1000500000000037,114,11 79  1114,000000053588,1
11 79  1000500000000037,120,11 79  1120,000000053589,1
11 79  1000500000000037,132,11 79  1132,000000053590,1
11 79  1000500000000037,190,11 79  1190,000000053591,1
11 79  1000500000000037,194,11 79  1194,000000053592,1
11 74  1000050000000012,22,11 74  122,000000053600,1
11 74  1000050000000012,540,11 74  1540,000000053601,1
11 74  1000050000000012,542,11 74  1542,000000053602,1
11 74  1000050000000012,561,11 74  1561,000000053603,1
11 82  1000370000000048,23,11 82  123,000000053612,1
11 82  1000370000000048,24,11 82  124,000000053613,1
11 82  1000370000000048,27,11 82  127,000000053614,1
11 82  1000370000000048,70,11 82  170,000000053615,1
11 82  1000370000000048,86,11 82  186,000000053616,1
11 1   1000370000000036,214,11 1   1214,000000054262,1
11 1   1000370000000036,215,11 1   1215,000000054263,1
11 1   1000370000000036,216,11 1   1216,000000054264,1
11 1   1000370000000036,218,11 1   1218,000000054265,1
11 1   1000370000000036,221,11 1   1221,000000054266,1
11 1   1000370000000036,222,11 1   1222,000000054267,1
11 1   1000370000000036,223,11 1   1223,000000054268,1
11 1   1000370000000036,225,11 1   1225,000000054269,1
11 1   1000370000000036,228,11 1   1228,000000054270,1
11 1   1000370000000036,229,11 1   1229,000000054271,1
11 1   1000370000000036,230,11 1   1230,000000054272,1
11 1   1000370000000036,231,11 1   1231,000000054273,1
